fecha,emae_total,emae_agro,emae_industria,var_mensual_total,var_mensual_agro,var_mensual_industria,anio
2018-05-01,143.9921147,96.47876132,130.923321,-1.9038154855676392,-3.918438031627569,1.086125026063911,2018
2018-06-01,143.6037191,95.41343152,129.1288864,-0.26973393703481063,-1.104211730565785,-1.370599665738692,2018
2018-07-01,144.9308421,118.6622897,123.1814106,0.9241564273665182,24.366441715416887,-4.605844568020679,2018
2018-08-01,147.8279424,125.4934893,129.2163472,1.998953609888665,5.756841214905362,4.899226734459883,2018
2018-09-01,140.3291056,116.5230952,117.6196878,-5.0726788712984305,-7.148095211980044,-8.974607045694293,2018
2018-10-01,144.182468,136.4975247,122.5203206,2.7459466683866784,17.142034774922465,4.166507233323924,2018
2018-11-01,141.4056614,129.098563,119.0092439,-1.9258975370015086,-5.4205830591153585,-2.8657096902830026,2018
2018-12-01,138.2992975,127.2984444,113.3911387,-2.19677477495962,-1.3943753967269323,-4.720730101201831,2018
2019-01-01,144.2356999,122.2446375,118.3694599,4.29243134803341,-3.9700460785835,4.390397042551264,2019
2019-02-01,145.4921,132.6683962,119.0891079,0.8710742908108582,8.52696601926608,0.6079676300018377,2019
2019-03-01,143.3244739,143.4216562,114.9115402,-1.489858280965084,8.10536669470947,-3.507934330575335,2019
2019-04-01,145.2286285,142.0514319,118.2872571,1.3285620719100555,-0.9553817298617928,2.9376656984360983,2019
2019-05-01,148.1151615,147.4342428,122.3510291,1.9875785028156345,3.789339416014692,3.4355112288760647,2019
2019-06-01,143.3502067,141.7784603,119.9799204,-3.2170608003556755,-3.8361390085424496,-1.937955665303026,2019
2019-07-01,145.7385918,142.373236,121.5125381,1.6661190485747657,0.4195106215298505,1.2773951631993352,2019
2019-08-01,142.2991991,131.3380639,120.2070355,-2.3599738803020243,-7.750875382224209,-1.0743768671226506,2019
2019-09-01,137.4058036,126.171149,111.726875,-3.4388074781511513,-3.9340574594841526,-7.054629094484232,2019
2019-10-01,142.9672414,139.9845656,120.2516817,4.047454804885686,10.948157886713062,7.630041294898837,2019
2019-11-01,138.5687682,130.2153752,113.4204203,-3.076560166460629,-6.978762521516146,-5.680803214912544,2019
2019-12-01,137.8055252,125.8394963,114.537174,-0.5508044921770372,-3.3604932545630906,0.9846143199312207,2019
2020-01-01,143.5440334,141.6107087,115.012432,4.164207633671846,12.53280000612973,0.4149377738270399,2020
2020-02-01,141.8684894,117.6453359,117.2105282,-1.1672683011009766,-16.923418447661508,1.91118139298192,2020
2020-03-01,126.7616599,124.0065466,98.90914416,-10.648474205858427,5.4071082812896964,-15.614112760222165,2020
2020-04-01,109.7525159,129.4375946,79.60843393,-13.418208639282724,4.379646195227571,-19.51357520471341,2020
2020-05-01,118.2403701,127.0182621,91.72219401,7.733630641992417,-1.8691111399871563,15.216679291357082,2020
2020-06-01,125.9258955,127.8283748,111.9926387,6.4999165627611655,0.6377923037257593,22.099825357197656,2020
2020-07-01,126.5618922,131.3753449,111.4302492,0.5050563249717088,2.7747908909501184,-0.5021664874836018,2020
2020-08-01,126.0897107,127.6397971,109.4570927,-0.37308347069735515,-2.843416169786961,-1.770754812239983,2020
2020-09-01,129.5594128,131.4930743,114.8742399,2.751772591702828,3.018868164590649,4.949105687328381,2020
2020-10-01,132.5768994,127.2946343,118.1715345,2.3290369528442323,-3.1928981981372617,2.8703516148357977,2020
2020-11-01,132.8326038,124.4448135,118.0919587,0.19287251486286294,-2.238759564117776,-0.06733922880556298,2020
2020-12-01,135.8660197,140.2614233,118.9757222,2.2836380626606534,12.709738039825979,0.7483689065104882,2020
2021-01-01,141.0036509,145.2766005,120.1509547,3.7813952387389937,3.5755926911373415,0.9877918606153946,2021
2021-02-01,138.8607337,123.2463609,118.5257461,-1.5197600816164392,-15.164341348970378,-1.3526389399550864,2021
2021-03-01,144.3068861,132.0484885,129.451217,3.9220247905114025,7.141896552338678,9.217803945129521,2021
2021-04-01,142.6756543,127.7320581,125.834448,-1.1303908247799255,-3.2688222705404057,-2.793924293504335,2021
2021-05-01,136.4143737,121.6513203,120.2744959,-4.388471621678757,-4.760541629447057,-4.418465840133057,2021
2021-06-01,141.564394,122.7204082,131.3884981,3.775276871721611,0.8788132322473441,9.240531100824988,2021
2021-07-01,141.4182591,129.7956522,126.0512308,-0.1032285703140845,5.765336103241547,-4.062202839047446,2021
2021-08-01,141.9950199,132.2920845,124.9920191,0.4078404045351425,1.9233558733949385,-0.840302544669802,2021
2021-09-01,143.945173,132.2305137,127.1449276,1.3733954200460197,-0.04654156008857546,1.7224367727651346,2021
